% Model:              Luke_electric_field_simulation_V2.mph
% Version:            COMSOL 5.6.0.401
% Date:               Mar 11 2024, 22:31
% Dimension:          3
% Nodes:              5305
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
-1.2357251722998228       -3.559903880216164       0                        -1.0307606620093187E-11
0                         -5.695565708096331       0                        9431.41256492143
0                         -7.119340260016445       0                        10430.055334918048
1.2500000000000004        -8.186945934875986       0                        8464.412822971903
0                         -4.271791156176222       0                        9685.771128240722
-4.94290068919954         2.8470816034243223       0                        -5.4569682106375694E-12
8                         -28.47543378108967       0                        -2470.804767422827
8                         -29.899239943128514      0                        -2252.75425613453
8                         -31.32304610516736       0                        -2163.9018009819033
9.328968495213147         -38.893187635562846      -5.551115123125783E-17   -443.17637522457807
9.44173238605106          -39.83929980188599       0                        -356.0720850574856
9.32628267806531          -38.47024012406706       5.551115123125783E-17    -665.4569163852777
8.957670201579363         -36.48115034664798       0                        -1153.0759456099381
9.451043018960739         -37.10934339915472       5.551115123125783E-17    -477.9445529576088
9.509652043943223         -40.11631551672581       -1.3877787807814457E-17  -407.51470678602715
10.13375938461374         -38.67059128379026       -5.551115123125783E-17   -446.84226674426026
10.460117448181443        -38.06906050748273       -2.7755575615628914E-17  -362.4563286589429
10.730391176207124        -38.731842967419304      -5.551115123125783E-17   -215.14313384299334
11.30804125583486         -39.615181111016646      0                        -91.94403416573347
10.807308579346765        -40.39178370506762       0                        -37.4049795801278
11.797600261367355        -43.48503647955627       -2.7755575615628914E-17  181.51836535781857
11.361669406080178        -41.5704138435943        -5.551115123125783E-17   100.08198203698707
11.666322229753932        -42.048997488464266      -1.1102230246251565E-16  131.38733862378317
11.762859304378447        -41.2403882142691        -5.551115123125783E-17   96.91072034261613
9.933793944783034         -36.42780909268616       -5.551115123125783E-17   -504.8750772791969
8.884896865970934         -36.00862349047867       1.3877787807814457E-17   -1193.5428115172076
9.523005385932663         -35.56660820010874       -8.326672684688674E-17   -817.2673760774021
9.093869602197332         -35.23689053095567       5.551115123125783E-17    -850.4557081879474
9.190317692997372         -34.867781316430204      -1.1102230246251565E-16  -859.2640574743039
9.261543741692023         -33.92088275917904       -1.1102230246251565E-16  -695.314702075788
10.06984436784748         -35.87163959618299       0                        -420.75949786255956
9.157366323907773         -32.05290599962319       0                        -1142.005916936454
9.435394881755213         -32.84432098634529       -1.1102230246251565E-16  -773.69986184796
8.900704355092106         -31.554893584686162      5.551115123125783E-17    -1367.4922738925002
3.124949149648954         -19.609201630341797      -1.3877787807814457E-17  7816.419586015711
0                         -14.238213019616971      0                        9602.510307209495
1.1808942838659682        -13.062867121570113      -2.7755575615628914E-17  9182.895178532417
1.2706179233910984        -17.343782184284976      0                        8192.80008519856
2.5000000000000004        -17.79729878874907       0                        7863.475700375616
1.837384898585901         -16.5577882954532        0                        8194.047757343491
1.3170704802913393        -16.704805009863794      -5.551115123125783E-17   9110.206257860094
0.9770161628349253        -16.995353638660998      -5.551115123125783E-17   8289.421600002413
1.2500000000000004        -15.30585198364082       0                        8949.157257208128
1.4696784284654214        -18.22471335408092       0                        7605.711766280812
3.136181832594243         -19.47843575355818       -1.3877787807814457E-17  7907.204994224672
1.2746823584360534        -17.793831132417598      -5.551115123125783E-17   7805.206398682261
3.750000000000002         -16.017372004350552      0                        8691.518753256867
5.000000000000002         -15.661219771872144      0                        9020.765371367452
5.000000000000002         -17.085027612956548      0                        8656.788114560784
12.114637453273144        -41.820583376713955      -5.551115123125783E-17   119.88536416334703
11.844471144985516        -49.61231096296289       0                        51.6820098388433
12.069621952537714        -50                      0                        5.413775656378735
12.035409282377696        -44.78532832750059       -5.551115123125783E-17   194.72176672204222
18.896295222026044        -48.01910853268414       0                        30.522227910160538
16.514693635804825        -49.999999999999986      -2.220446049250313E-16   2.8562624849108587
16.727417299762404        -47.3090359711111        1.1102230246251565E-16   59.578545347754854
15.9746669249641          -45.74307008536404       3.3306690738754696E-16   89.3094902416993
13.161564999852796        -43.36733070443162       -1.1102230246251565E-16  165.25395461135133
13.811469217154375        -42.82677117262767       -1.1102230246251565E-16  135.7615591589707
14.968541673724518        -44.38666980550359       -5.551115123125783E-17   113.46600892880299
12.376162813366587        -44.40956101633132       -2.7755575615628914E-17  189.86029578803547
13.84895405173924         -43.8077327633566        0                        133.91268370035783
5.000000000000002         -19.932643295125374      0                        8124.253066182536
4.221444914194982         -22.244399220517177      -1.1102230246251565E-16  9254.154254034598
9.579719244592471         -32.31925076164566       1.6653345369377348E-16   -918.4074649515636
7.005842288379765         -26.096560242227113      0                        0
8.639295850350798         -28.990714305328524      2.7755575615628914E-17   -1866.4070343502385
3.2499360331220077        -19.57529387652301       -1.3877787807814457E-17  8146.51254675475
3.3779125478298826        -19.60142568312617       -1.3877787807814457E-17  8051.214335623436
5.000000000000001         -18.508835454040955      0                        8484.91728622503
7.0056078923158775        -24.672989740156165      0                        6.116573827182648E-14
6.003238308401374         -22.302380156948225      0                        0
6.0041853110916845        -23.725234215816414      0                        8.607104398048248E-14
7.00555216166967          -23.249239151801934      0                        0
6.004150307970136         -20.87765487748188       0                        7.217345887497773E-14
5.9959342806474165        -19.455680260084844      0                        7.188841019201379E-14
8                         -27.051627619050826      0                        -2448.9885093993453
8                         -25.62782145701198       0                        -2519.133319731219
7.005542069676755         -21.825442583085167      0                        0
7.005532292221234         -20.40164569177626       0                        1.0564982619478613E-13
17.955366162390213        -46.02815355346425       1.1102230246251565E-16   64.88298554716847
19.75181327889241         -46.43497762979166       -2.220446049250313E-16   49.332983059953555
14.521772541866191        -43.245782970454464      -1.1102230246251565E-16  129.07568849894275
19.249613541397128        -45.293397902455446      4.440892098500626E-16    65.4900810088439
21.226258126016834        -45.07473974885741       2.220446049250313E-16    60.02300094815735
21.240907441836335        -45.843396456961024      -2.220446049250313E-16   50.43686292696505
21.320125378005343        -50                      -7.99360577730113E-15    0.5130965545950757
22.758576458809536        -45.54343197522691       -5.551115123125783E-17   48.741427500680096
-11.055414834962782       24.91628448425214        0                        3.031649005909761E-12
-12.417768276087125       25.68993412935583        0                        -1.4292059599288872E-12
-16.042819181239913       27.811379296264782       0                        -6.2365350978715076E-12
-14.729260346994879       28.077869538059776       0                        1.746229827404022E-11
-13.877233392111101       27.736493636333147       0                        -1.5643308870494365E-11
-18.79862200781904        28.979895949446107       0                        3.031649005909761E-12
-17.524022354745572       28.402675070516523       0                        -1.2126596023639044E-11
-16.630578169532004       29.208794176813843       0                        -1.3096723705530167E-11
-15.292895802947523       29.3650567431018         0                        1.0913936421275139E-11
-17.650913920417192       29.805669657889855       0                        -3.637978807091713E-12
-13.866196267280753       28.872075841901065       0                        -7.882287415365378E-12
-13.960657430551212       30.078119400795796       0                        0
-15.158203430365711       30.868219387102588       0                        -6.063298011819522E-12
-16.37029465152353        30.476158316509572       0                        -7.882287415365378E-12
-22.945357871840763       29.216968626547708       0                        -3.3348139065007367E-12
-18.80321657079006        30.484380253183605       0                        1.2126596023639042E-12
-20.222872946398642       29.642172516078045       0                        9.094947017729282E-12
-21.642779559739843       30.259640603446176       0                        1.2126596023639044E-11
-20.262260891025853       31.164268144481984       0                        6.063298011819521E-13
-34.804142603659976       24.872853933126823       0                        -2954.696205844867
-36.74953439957466        25.371989347869537       3.552713678800501E-15    -2594.6762602245176
-31.60014938940187        26.491076073044272       -5.551115123125783E-17   -3150.0698010662572
-32.555326181396936       26.264748299330886       0                        -3286.3141638534044
-32.266344399881774       26.878490668361714       -2.7755575615628914E-17  -3118.2629948805106
-33.06301454254941        25.942525160403804       5.551115123125783E-17    -3213.364700552957
-32.811116172632566       26.926403111685865       -5.551115123125783E-17   -2858.841089735341
-34.51488184616032        25.455822843594053       5.551115123125783E-17    -2877.526480035022
-33.220389622242216       26.635864138643736       5.551115123125783E-17    -2866.3353567863637
-31.369741516005693       27.727743104205352       0                        -3116.570865927376
-32.06112501063179        28.201660144071347       1.1102230246251565E-16   -2590.8583098206277
-34.89995274477559        27.12136698813102        -5.551115123125783E-17   -2495.5814440954523
-41.498527359802495       26.744756815464267       7.105427357601002E-15    -2055.0444366667116
-39.036548681236084       24.662328076929416       0                        -2442.503345985881
-38.38869445503394        26.74726630334461        0                        -2212.4954645563257
-43.0038170000533         24.356228799541547       2.220446049250313E-16    -2235.4357860251284
-46.248920357875775       23.91942660064402        0                        -2204.2626319652404
-46.53954643894263        24.409843779469163       -5.551115123125783E-17   -2143.2380978243687
-45.15605888222237        27.675519007688823       0                        -1835.0557977068368
-46.46096706018494        28.118406601436327       -2.220446049250313E-16   -1781.3950779170593
-46.66765097470323        23.73210092467884        0                        -2206.255749106193
-50                       26.100104481671103       -2.220446049250313E-16   -1930.1506189039546
-47.04391024510924        23.968920587230063       -5.551115123125783E-17   -2185.946052296261
-49.99999999999998        30.880083585336877       1.4210854715202004E-14   -1505.5497500805402
-48.328839220834126       27.448556192231766       2.220446049250313E-16    -1825.3034142028719
-44.921325321388544       29.593404970485153       -1.1102230246251565E-16  -1663.730791084019
-41.845469531454135       30.69746208323606        1.1102230246251565E-16   -1625.6713375461725
-41.537074869318644       30.476728249654215       2.220446049250313E-16    -1659.4098082000846
-47.17721453928429        31.671759771935495       -1.1102230246251565E-16  -1444.6488441496795
-45.903762375430134       32.028911162619          0                        -1429.6209901004793
-46.81407668943824        32.89503685382368        -3.3306690738754696E-16  -1336.9221732593458
-44.2513138957068         30.751341201514585       2.220446049250313E-16    -1560.3633795200633
-1.235725172299894        -2.1361293282960494      0                        3.637978807091713E-12
0                         -2.8480166042561113      0                        9989.11115348334
-6.178625861499423        4.9827434313045025       0                        -4.850638409455617E-12
-4.942900689199537        5.694630707264552        0                        1.2126596023639042E-12
-4.942900689199537        7.118405259184645        0                        1.2126596023639042E-12
-4.9429006891995435       1.4233070515042172       0                        3.031649005909761E-12
-4.9429006891995435       4.270856155344433        0                        0
-6.1786258614994125       9.254067087064794        0                        -4.850638409455617E-12
-7.414351033799303        9.96595436302485         0                        0
-7.414351033799289        11.389728914945003       0                        6.063298011819522E-12
-6.178625861499423        10.677841638984923       0                        7.275957614183426E-12
-8.65007620609919         10.677841638984937       0                        -3.637978807091713E-12
-8.650076206099142        20.64426350242574        0                        -1.8189894035458565E-12
-8.650076206099213        19.220488950505608       0                        -3.031649005909761E-12
-9.885801378399062        15.661052570705186       0                        7.275957614183426E-12
-9.88580137839911         17.08482712262532        0                        -4.244308608273665E-12
-8.650076206099197        16.37293984666526        0                        2.4253192047278085E-12
-11.121526550699029       17.796714398585415       0                        1.0913936421275139E-11
-11.121526550698976       16.372939846665215       0                        8.48861721654733E-12
-12.420244831262039       15.695275255106242       0                        -4.850638409455617E-12
-11.121526550698915       14.94916529474511        0                        3.031649005909761E-12
-9.885801378399021        14.237278018785101       0                        -5.4569682106375694E-12
-9.885801378399005        12.81350346686508        0                        -4.850638409455617E-12
-8.650076206099147        12.101616190905055       0                        6.063298011819522E-12
-7.414351033799267        12.81350346686508        0                        -2.4253192047278085E-12
-8.650076206099142        13.525390742825092       0                        8.48861721654733E-12
-7.4143510337992815       14.23727801878513        0                        -1.152026622245709E-11
-8.650076206099168        14.94916529474516        0                        -4.244308608273665E-12
-7.4143510337993          15.661052570705232       0                        -7.275957614183426E-12
-6.178625861499402        12.101616190905034       0                        -4.244308608273665E-12
-6.178625861499395        13.525390742825104       0                        -1.0913936421275139E-11
-6.1786258614994125       14.949165294745196       0                        -6.6696278130014735E-12
-12.900188239217037       28.01146650080329        0                        -3.0316490059097606E-13
-12.819907321132309       29.363683595055296       0                        6.063298011819521E-13
-12.054551132228436       27.101807768313677       0                        1.0307606620093187E-11
-9.885801378399043        22.77992533030568        0                        5.4569682106375694E-12
-9.885801378399094        24.203699882225877       0                        1.39455854271849E-11
-8.650076206099119        22.0680380543457         0                        -6.063298011819521E-13
-4.942900689199529        8.542179811104749        0                        6.063298011819522E-12
-3.707175516899653        7.830292535144695        0                        4.244308608273665E-12
-4.942900689199537        9.965954363024853        0                        -3.637978807091713E-12
-4.942900689199529        11.389728914944982       0                        3.637978807091713E-12
-3.7071755168996567       10.677841638984912       0                        4.850638409455617E-12
-3.707175516899646        12.101616190905027       0                        4.244308608273665E-12
-4.942900689199515        12.813503466865072       0                        1.2126596023639042E-12
-8.650076206099204        23.4918126062658         0                        1.2126596023639042E-12
-8.650076206099225        17.79671439858543        0                        5.4569682106375694E-12
-7.414351033799331        17.084827122625345       0                        -3.637978807091713E-12
-7.414351033799303        19.932376226465667       0                        -8.48861721654733E-12
-7.414351033799246        21.356150778385725       0                        -1.8189894035458565E-12
-7.414351033799331        18.50860167454551        0                        -2.4253192047278085E-12
-6.17862586149943         16.37293984666529        0                        -6.063298011819522E-12
-4.942900689199529        14.237278018785151       0                        6.063298011819522E-12
-4.942900689199537        15.661052570705252       0                        6.6696278130014735E-12
-3.7071755168996425       13.52539074282511        0                        2.4253192047278085E-12
-4.942900689199554        17.08482712262536        0                        3.637978807091713E-12
-7.414351033799285        22.77992533030574        0                        2.4253192047278085E-12
-8.65007620609919         24.915587158186003       0                        -5.4569682106375694E-12
-7.414351033799297        25.627474434146038       0                        5.4569682106375694E-12
-7.414351033799321        24.20369988222592        0                        -4.850638409455617E-12
-10.967152840242294       26.276448992664054       0                        1.2126596023639042E-12
-9.852961848695372        25.668574409953358       0                        6.063298011819521E-13
-8.618272292488257        26.375741123974016       0                        -9.094947017729282E-12
23.379267499195997        -44.05855890307225       0                        60.567409460982425
24.93346158995594         -45.80408886621238       0                        41.439219222502345
25.008677607156574        -43.44150271689166       0                        62.18138121727664
-3.707175516899653        6.406517983224597        0                        8.48861721654733E-12
-3.7071755168996603       0.7114197755441638       0                        -2.4253192047278085E-12
-2.4714503445997806       -4.675004158909424E-4    0                        -5.4569682106375694E-12
-3.7071755168996603       2.13519432746427         0                        6.6696278130014735E-12
-2.4714503445997806       1.423307051504219        0                        -3.031649005909761E-12
-3.7071755168996603       3.5589688793843717       0                        -2.4253192047278085E-12
-2.4714503445997806       2.8470816034243214       0                        6.6696278130014735E-12
-1.2357251722998974       -0.7123547763759454      0                        7.882287415365378E-12
0                         -1.4242420523360129      0                        10856.846032135636
5.000000000000001         -14.237411930787726      0                        10096.78421176237
6.000084357941409         -15.189531189159194      0                        4.178753657664432E-14
5.000000000000001         -12.813604089703315      0                        10388.177059143041
4.375000000000001         -13.347640488504698      0                        10559.536082141369
3.7500000000000013        -12.457869046221676      0                        8272.120080864634
1.2500000000000002        -11.034511683298343      0                        8707.709166312592
0.4332578540262003        -11.93108092566013       0                        10220.412816784421
0.6868488827998279        -12.230719839764358      0                        9794.8656389222
1.4476878949777825        -12.878226916392503      0                        8418.40675558548
2.5000000000000004        -12.102134002740035      0                        7783.751539354413
5.000000000000001         -11.389796248618904      0                        9933.561823048016
2.5000000000000004        -10.67834280623778       0                        7626.5212223100825
3.7500000000000013        -10.322173929177216      0                        8495.00723528031
2.500000000000001         -9.254551609735525       0                        7547.137837173494
2.945736806700885         -7.630846839648358       0                        7645.592465743048
1.8008694437186226        -7.263036651604023       5.551115123125783E-17    8123.7116350235865
3.6003341853693858        -7.921246176307136       -5.551115123125783E-17   8611.44233234091
3.7421898587365323        -8.412297254104345       5.551115123125783E-17    8554.930207542959
4.285816462431388         -9.068627709827147       0                        10497.028180497122
0.9797809644845304        -4.219576423173145       0                        9025.741122534271
1.3389322334055316        -3.3149843323118224      2.7755575615628914E-17   8398.474830001329
1.2341294482525873        -4.7612988757576264      5.551115123125783E-17    8157.356797965802
1.2987179370125506        -5.5409557184718015      1.6653345369377348E-16   8237.228127882237
1.286215338164364         -6.220002415859793       0                        7961.048381028309
2.5                       -6.406969216731003       0                        7848.418853274427
1.3166191425205405        -6.974366811953184       1.1102230246251565E-16   8056.203406183046
1.2411948019397152        -4.411531370661081       5.551115123125783E-17    8233.25756440871
2.0425230110542953        -4.53093764517186        -1.3877787807814457E-17  8072.612729192973
2.4851451556901756        -4.7394632244070865      -2.7755575615628914E-17  7994.8759688681375
2.7126323139628425        -4.911278101654371       0                        7950.227249993186
2.355528067088099         -4.721433546742984       8.326672684688674E-17    7893.576100379367
1.3995482548393843        -2.4784623521214777      2.7755575615628914E-17   8129.222866139258
2.5126954415452643        -4.073262824199065       1.3877787807814457E-17   7754.686037352541
1.817760586410981         -2.24974762838756        -5.551115123125783E-17   8269.449308686259
-3.707175516899653        9.254067087064797        0                        -1.2126596023639042E-12
-2.47145034459977         8.542179811104745        0                        3.637978807091713E-12
-2.4714503445997735       7.118405259184645        0                        -1.8189894035458565E-12
8.812886184127937         -29.07454566950478       -5.551115123125783E-17   -1917.0568420656462
9.019161457006303         -28.243341604276303      2.220446049250313E-16    -1079.9589696711246
9.322160416337429         -28.576247168375943      0                        -1218.4067077682807
9.313252340229006         -30.538086870838047      6.938893903907228E-17    -1194.0969011593947
9.451222798248358         -30.3783548173195        -4.163336342344337E-17   -1020.5827800280466
9.384080749200663         -30.738409334710347      -1.3877787807814457E-17  -1120.7688891431228
9.495097197192477         -30.69151590189653       6.938893903907228E-17    -971.7792645535701
9.449171099245174         -30.570324162088852      1.6653345369377348E-16   -1187.5738778722782
9.52357084270102          -29.191286758461484      -1.1102230246251565E-16  -838.4373665397173
9.646019521214276         -30.645878244210216      -4.163336342344337E-17   -819.3032493977786
10.890887169444682        -38.4500311862278        0                        -171.29736797573116
11.605399748393095        -36.42100591685087       -5.551115123125783E-17   -132.84468164018278
11.050233437589593        -37.5965270130531        -2.7755575615628914E-17  -185.7054755958192
11.452265926738747        -36.13484374371774       1.1102230246251565E-16   -150.60009683266006
10.81878817071272         -36.20040404765192       0                        -284.2355185169759
11.127018425278484        -38.651124539182334      0                        -151.08224771563425
12.18008678434141         -39.445231202436695      0                        14.691061666451807
12.254882909600095        -37.2588308370791        -5.551115123125783E-17   -60.05434023528815
13.355752256845935        -38.79333909706522       0                        44.93780675882431
13.093013766129854        -38.44884313620858       0                        29.286488713617818
13.016146366545811        -40.303902627818424      -5.551115123125783E-17   63.64205260632308
14.08569541002697         -41.35120229500789       2.220446049250313E-16    115.22894472505217
13.892785259716932        -39.5646747906848        1.1102230246251565E-16   81.73217346762539
10.47528741768036         -34.51642633304566       5.551115123125783E-17    -352.151877543872
10.937372615321596        -35.17265924825445       2.7755575615628914E-17   -290.89166487482044
9.909815754407305         -34.725066384605164      0                        -653.6306361610108
10.198811089606938        -33.620409041542885      0                        -574.9672059573493
10.224355144122669        -34.22903317685141       0                        -543.9980517281533
10.548359712039115        -34.237536173742626      -5.551115123125783E-17   -361.23312809125315
11.705073822694974        -35.161513160787905      1.1102230246251565E-16   -91.67325627776968
10.845964739628236        -34.38370430513764       2.7755575615628914E-17   -312.33521649383437
10.28967340930874         -32.103960516532965      1.1102230246251565E-16   -415.3941253040724
10.940962723934696        -31.55822172915052       -5.551115123125783E-17   -263.4942056099179
10.645346028029271        -33.78908241238116       5.551115123125783E-17    -342.2363034097246
5.000000000000002         -9.9659884075345         0                        9166.87844051865
6.000132704292783         -10.913397132391639      0                        0
6.993148028952081         -18.979128398067278      0                        5.285128768208566E-14
3.99548826986305          -17.774479020235162      0                        8392.849796532788
3.3520524129520495        -19.215385661539884      -1.3877787807814457E-17  7850.19274813737
3.2499360331220077        -19.462962180253278      -1.3877787807814457E-17  8179.145607456363
2.9509507700154787        -13.475351195199625      -5.551115123125783E-17   7535.533076442608
1.6556123029544043        -13.020609076137916      0                        8356.928379052768
2.500000000000001         -14.94971639574456       0                        7770.710083451307
1.4095785682402129        -13.171053718793535      -2.7755575615628914E-17  8580.751535468638
2.6379466087905867        -15.87626600809933       0                        7414.084928489361
3.448126062388337         -13.827006837435047      0                        8160.577943015356
3.8418383016154047        -14.543265542969465      2.7755575615628914E-17   8404.394485647723
3.8444548104934544        -14.771432880149423      0                        8653.290847268116
6.00174623127951          -18.03560007799526       0                        0
6.002955441695931         -16.60743573453421       0                        1.569670827218839E-13
7.00316049752151          -17.55022233914158       0                        1.860880526575781E-13
6.9982935192251015        -16.128081899686638      0                        9.798301839796339E-14
4.036221052503598         -14.683947724548531      -2.7755575615628914E-17  9200.572239166737
17.101592300333635        -42.5757051873416        -2.7755575615628914E-17  101.06681477281923
17.264450548923293        -42.15356003130668       1.3877787807814457E-16   106.65883591838488
16.310693317308832        -41.2618955623306        2.7755575615628914E-17   103.99257861184883
16.726382698925292        -42.01774494545221       0                        103.09883731029697
17.088907146352124        -41.945313528975404      -4.163336342344337E-16   103.53264705343224
17.09024038272924         -42.109587196508144      1.3877787807814457E-16   102.2241214264318
16.78129134110077         -45.24364945803148       1.1102230246251565E-16   83.14085268110631
9.538349059144137         -30.51492575068704       5.551115123125783E-17    -875.8507255696804
9.15092388856921          -26.228032310075623      2.7755575615628914E-17   -1225.8509463042574
9.388578677225894         -27.949066852350278      0                        -1118.3187514556973
9.303211531650465         -26.310541106035096      -5.551115123125783E-17   -1260.411137948192
8                         -24.204015294973132      0                        -2518.6588017794566
8                         -22.780209132934285      0                        -2655.8132144422234
8.000000000000002         -21.35640297089545       0                        -2744.4507870056887
17.07681571651763         -41.40889926834263       -8.326672684688674E-17   108.67658553188281
6.001233968029256         -13.762838153150836      0                        0
6.0031816692122755        -12.335786151259324      0                        0
6.999843511845249         -13.279717810684048      0                        -3.3271572162656676E-14
7.000299471418429         -11.85453966527654       0                        0
9.277922386029712         -25.921096479752077      1.3877787807814457E-17   -1180.5694295510955
9.006488265348548         -25.215544922692924      -2.7755575615628914E-17  -1535.9088535785422
9.590228608062256         -25.075801483289144      5.551115123125783E-17    -1005.1686332661309
7.002258553077946         -14.705794723986806      0                        -1.2666236940002125E-17
8                         -19.932596808856598      0                        -2796.633802352523
17.441357125845972        -41.87368586517094       -5.551115123125783E-17   102.83958984154712
21.004263020901924        -43.7648222672419        1.1102230246251565E-16   73.22118863520981
19.807903511182893        -41.31753675512935       0                        97.65986997241623
24.07193888120173         -42.05992744710704       5.551115123125783E-17    75.30906370038592
20.84595332685015         -40.63976143921745       1.1102230246251565E-16   99.48945951865095
22.24145234349671         -40.22046236545563       0                        96.87558165892756
30.88008358533689         -49.99999999999999       8.881784197001252E-16    -0.5571335862418987
34.93259212739198         -47.49383644077922       0                        17.314120412440083
35.66006268900267         -50                      0                        0.07870086270392868
26.098424205683653        -50                      4.440892098500626E-16    1.140221684774714E-13
25.435709426630055        -47.27320356342558       -4.440892098500626E-16   27.15225372510809
26.863741077834923        -44.93749149158059       -2.220446049250313E-16   44.94793246243271
28.316233868896333        -44.723097121077245      3.3306690738754696E-16   44.04612179123047
28.367618797674982        -43.12746377946363       3.3306690738754696E-16   56.39431581326197
26.28788728247268         -43.268955662533145      -5.551115123125783E-17   60.60936290438141
30.282990639991574        -44.571329412821036      5.551115123125783E-17    42.08088826328434
31.42757670942021         -45.05720175286363       0                        36.93825234714597
33.489865448308436        -45.932635311047065      -2.220446049250313E-16   28.244415302365887
36.7834090145147          -48.00463931261803       -4.440892098500626E-16   12.337794752196512
36.076915573218315        -45.95274541981544       -2.220446049250313E-16   26.27082888263566
38.15037416082264         -46.49451430746678       0                        21.340911387106388
40.440041792668445        -50                      2.6645352591003757E-15   0.0039739619398312985
39.84387142206179         -46.77528541120502       2.220446049250313E-16    19.036922268364965
-10.98970775781906        27.41998981810993        0                        3.2741809263825417E-12
-9.8289479699654          27.122694955677527       0                        9.874513904963221E-12
-10.487057915459477       29.367426660140655       0                        2.078845032623836E-12
-11.663679527658886       28.469749707698405       0                        -2.598556290779795E-13
-11.712190682710775       29.85908296621969        0                        9.094947017729282E-12
-10.476142534568494       28.162698530498737       0                        2.1827872842550277E-12
-9.431050574288472        28.461438482259453       0                        7.579122514774403E-12
-8.526253392630903        27.808875213390138       0                        -1.2126596023639042E-12
-8.412342297785813        29.22503572471472        0                        6.063298011819522E-12
-10.966665338474428       30.52857768326611        0                        -5.729816621169448E-12
-9.979817190153847        30.552629808781557       0                        3.713770032239457E-12
-9.368488639143184        29.62445281645957        0                        0
-12.818268333271911       30.62014779169206        0                        4.850638409455617E-12
-13.897268596168267       31.52026068984845        0                        2.4253192047278085E-12
-12.914207941087476       32.02253470252207        0                        -1.8189894035458565E-12
-11.884200069353177       31.09032599957329        0                        7.275957614183426E-12
-17.49208915974519        31.292297417081414       0                        0
-16.161893409714974       31.932312517953804       0                        -5.305385760342082E-13
-14.91793543057443        32.07097500079839        0                        5.9117155615240335E-12
-11.763537195015603       32.41520354919823        0                        -4.244308608273665E-12
-17.294166116955523       32.92823563459506        0                        -2.4253192047278085E-12
-10.703753890524561       31.51307763150739        0                        -8.943364567433795E-12
-10.64568292752351        32.77527035763883        0                        2.7284841053187847E-12
-14.069209225190512       32.924426446384636       0                        -9.094947017729282E-13
-18.797112676275294       32.10672250172151        0                        6.063298011819521E-13
-12.835336852611267       33.47988145772488        0                        -1.5158245029548805E-12
-15.596719231938113       33.440116614548515       0                        2.8584119198577744E-12
-28.619886942433858       29.684543177069923       2.7755575615628914E-17   -3069.4036099544464
-47.06182767756394        33.658095053246356       1.1102230246251565E-16   -1274.7509506837791
-47.846654003141936       33.75120721723438        2.220446049250313E-16    -1264.3516407782163
-37.79157715943506        28.227602530488106       0                        -2051.447032640864
-35.68920515797982        27.618649713191108       -5.551115123125783E-17   -2318.0784800757274
-36.61562001483378        28.520942975246044       2.220446049250313E-16    -2094.062596049717
-35.221316073735586       27.79012133124282        0                        -2329.259559217325
-46.3759504910022         33.576722261598796       2.220446049250313E-16    -1285.1670138847562
-31.459513162946866       29.22461851798061        0                        -2486.6353040098647
-30.686400292134117       28.871084285289513       1.1102230246251565E-16   -2798.7006046226757
-29.481423598589558       29.544838706617313       2.7755575615628914E-17   -2898.1989463959244
-33.88787906862727        28.07860997048717        5.551115123125783E-17    -2440.958752538081
-34.24366313929266        29.337082121755          0                        -2151.76827840752
-33.32678066347049        28.788592194692708       -5.551115123125783E-17   -2386.4699044430936
-32.450372485772725       29.51285414226323        5.551115123125783E-17    -2337.1718160013447
-31.096672624958266       29.8415790518489         0                        -2381.0047828566508
-28.612372442705656       30.826953363648144       -5.551115123125783E-17   -2692.363381289986
-29.973208322619982       30.478339357999737       0                        -2440.4492191164622
-28.837336298865832       29.666766773120518       2.7755575615628914E-17   -3136.3370937171776
-28.999356975150295       31.03221907116738        0                        -2473.202122818216
-35.585842455919526       29.36580955224718        4.440892098500626E-16    -2041.8265407471838
-41.33885687367579        30.77019811945242        -1.942890293094024E-16   -1629.3250167318636
-41.470878388727776       30.966567585258726       5.551115123125783E-17    -1598.803176962916
-36.565296164530835       29.704292107317585       -1.1102230246251565E-16  -1952.9429689765198
-38.245469125462066       29.471447727248584       -1.1102230246251565E-16  -1885.1645275729152
-41.121937102843866       30.68125850420216        0                        -1655.232936968904
-38.00258039250489        32.776840709081654       5.551115123125783E-17    -1515.1883308942436
-38.03908990940737        32.885561159025514       -1.8041124150158794E-16  -1514.5150348002326
-50                       35.660062689002665       -4.440892098500626E-16   -1089.0235348511023
-49.99999999999998        40.440041792668424       1.4210854715202004E-14   -713.4497623489675
-49.99999999999999        45.22002089633422        -2.220446049250313E-16   -351.0425845328717
-47.28075567851754        43.48917358901602        2.7755575615628914E-17   -486.83251365264147
-42.998201417933274       32.65561320824102        1.1102230246251565E-16   -1406.7445366314676
-41.83419338448629        35.251728127347775       -2.220446049250313E-16   -1196.8588638458496
-41.15343521776013        34.54264520593902        4.440892098500626E-16    -1264.1899283275889
-46.48223284185782        37.42319142795275        0                        -964.3335187772312
-45.21173362124623        37.39771798366641        -1.1102230246251565E-16  -973.3273274532534
-45.80225282395004        37.409557863428674       0                        -974.0485344640566
1.3995482548393843        -2.2121791659607593      2.7755575615628914E-17   7902.352446314972
1.1770111459247947        -1.7502162875754668      -2.7755575615628914E-17  8666.05339542595
