Model:,Luke_electric_field_simulation_V2.mph,,,
Version:,COMSOL,5.6.0.401,,
Date:,Mar,11,"2024,",22:13
Dimension:,3,,,
Nodes:,46324,,,
Expressions:,1,,,
Description:,Multislice,,,
x,y,z,Color,
-37.9782872,-7.11E-15,8.319953371,0.089913305,
-37.7845757,-7.08E-15,8.702168289,0.08505443,
-38.44275078,-7.11E-15,9.05087268,0.071083893,
-37.89087743,-7.10E-15,8.869543969,0.079699436,
-37.72704301,-7.12E-15,8.815686851,0.083146697,
-38.99336262,-7.11E-15,9.233542429,0.064163627,
-38.9941352,-7.11E-15,9.232945473,0.063930131,
-38.54791951,-7.10E-15,9.259720472,0.066147488,
-38.4922736,-7.09E-15,9.149216844,0.068885881,
-38.31332272,-7.10E-15,9.273507384,0.068182557,
-37.69438939,-7.11E-15,9.309881194,0.073551315,
-37.9898705,-7.11E-15,9.065662621,0.075348899,
-37.6564138,-7.11E-15,9.297397518,0.074345954,
-38.10107848,-7.09E-15,9.285980669,0.070023639,
-37.66108098,-7.11E-15,9.265566083,0.074896724,
-37.65423745,-7.11E-15,9.312240866,0.073581805,
-39.99295134,-7.12E-15,8.72302314,-6068.745844,
-40.49309519,-7.08E-15,9.273925275,-6070.301482,
-40.60963598,-7.08E-15,9.402818272,-6071.648942,
-40.70382213,-7.12E-15,9.166469814,-5988.176972,
-40.24085927,-7.11E-15,8.995875971,-6067.249637,
-40.30150948,-7.10E-15,9.06290419,-6067.943794,
-40.3502603,-7.11E-15,8.940001072,-6024.128615,
-40.86135521,-7.09E-15,9.267375266,-5972.185033,
-40.4321907,-7.13E-15,8.992480368,-6015.803782,
-40.7449718,-7.12E-15,9.551994793,-6068.409204,
-41.05738397,-7.12E-15,9.392938557,-5954.646067,
-40.30045641,-7.11E-15,9.401250076,-6149.843581,
-40.40875382,-7.11E-15,9.485945967,-6143.162956,
-39.99247131,-7.08E-15,9.160405103,-6168.993457,
-40.13253934,-7.11E-15,9.269949906,-6160.311385,
-40.00549205,-7.11E-15,9.598174762,-6278.667602,
-39.99387765,-7.10E-15,9.605879639,-6283.689759,
-40.00042885,-7.11E-15,9.611012715,-6283.279475,
-40.30093861,-7.08E-15,9.762639938,-6242.66411,
-40.05735813,-7.11E-15,9.655610333,-6279.693567,
-40.27558272,-7.17E-15,9.827127927,-6265.919547,
-40.60840956,-7.11E-15,9.642060646,-6128.525126,
-40.30069265,-7.21E-15,9.846859797,-6269.014285,
-40.3772308,-7.10E-15,9.796061956,-6234.183071,
-39.99395586,-7.10E-15,9.627771281,-6289.3512,
-40.25660438,-7.11E-15,9.87641807,-6289.543828,
-39.99389556,-7.11E-15,9.585385819,-6278.425343,
-39.99366694,-7.13E-15,10.05157564,-6420.564442,
-40.65871765,-7.13E-15,9.84057116,-6178.411399,
-40.34625813,-7.13E-15,9.86842577,-6269.043733,
-40.30715682,-7.15E-15,9.871925806,-6280.323504,
-40.32129498,-7.13E-15,9.926749093,-6294.843724,
-40.22131009,-7.11E-15,10.16035144,-6400.440459,
-40.37603679,-7.11E-15,10.14661537,-6352.959266,
-40.70980054,-7.08E-15,10.04213896,-6231.499414,
-40.58040019,-7.09E-15,10.12833989,-6293.795952,
-40.72830477,-7.12E-15,10.11515474,-6250.693326,
-40.96958138,-7.11E-15,9.812659105,-6085.012051,
-40.84264611,-7.08E-15,10.10488818,-6212.481152,
-40.9341825,-7.10E-15,9.894154038,-6120.58614,
-40.40104606,-7.11E-15,10.24706317,-6375.772578,
-40.76879219,-7.11E-15,10.27491392,-6286.795073,
-40.99814211,-7.11E-15,9.746906892,-6068.168524,
-40.71571085,-7.11E-15,10.39711725,-6325.21799,
-38.99413806,-7.11E-15,9.23377292,0.063918253,
-38.74596619,-7.10E-15,9.981641376,0.049805366,
-38.99572814,-7.08E-15,10.05506164,0.048028805,
-38.99562374,-7.10E-15,10.05490874,0.048031892,
-38.84433174,-7.09E-15,10.33256571,0.042487289,
-38.74565566,-7.11E-15,9.835319452,0.052626923,
-38.74588178,-7.11E-15,9.688706983,0.057415128,
-38.74559743,-7.09E-15,10.24646626,0.044864251,
-38.69208426,-7.11E-15,9.787650896,0.055483787,
-38.6083045,-7.11E-15,9.941025687,0.052490102,
-38.99572789,-7.09E-15,10.05493936,0.048031149,
-38.8432432,-7.11E-15,9.510144742,0.060896642,
-38.99417978,-7.12E-15,9.644029405,0.055958384,
-38.99572791,-7.09E-15,10.05500045,0.048029974,
-38.54035629,-7.11E-15,10.06519288,0.050477026,
-38.99592451,-7.11E-15,10.46615072,0.038464382,
-38.63839085,-7.12E-15,10.34769268,0.042571144,
-38.49078201,-7.11E-15,10.35853499,0.042950172,
-38.14143719,-7.10E-15,10.35987812,0.044552642,
-38.18659434,-7.10E-15,10.38087848,0.043716379,
-38.31148396,-7.12E-15,10.20053582,0.04839948,
-38.5548169,-7.06E-15,10.22617375,0.046506465,
-38.07385851,-7.10E-15,10.32806558,0.044738767,
-37.96222525,-7.11E-15,10.16325687,0.049793228,
-38.44873382,-7.12E-15,10.07192587,0.051669858,
-38.18880138,-7.11E-15,10.09102734,0.052254093,
-38.56022938,-7.09E-15,10.42038265,0.040894876,
-38.12585549,-7.08E-15,10.37447894,0.044174657,
-38.69829276,-7.09E-15,10.43479179,0.03986327,
-37.92636363,-7.11E-15,10.11031291,0.051294444,
-38.10369441,-7.10E-15,10.37211353,0.043235801,
-38.31255657,-7.08E-15,9.863831718,0.056976583,
-38.34004107,-7.12E-15,9.813516099,0.058009842,
-38.45872063,-7.10E-15,9.804796513,0.057783059,
-38.38242905,-7.11E-15,9.735556516,0.058077456,
-38.28240124,-7.09E-15,9.817750994,0.056876055,
-38.14268283,-7.11E-15,9.932559897,0.055194667,
-38.63843886,-7.09E-15,9.525189077,0.061150727,
-39.99511698,-7.11E-15,10.92385782,-6927.348436,
-40.23685544,-7.09E-15,11.03877255,-6919.268978,
-39.99528246,-7.11E-15,10.5107974,-6697.07808,
-39.99519211,-7.10E-15,10.48760435,-6684.103977,
-40.0590023,-7.10E-15,10.518131,-6673.473714,
-39.99520744,-7.10E-15,10.46314296,-6670.365585,
-40.4031097,-7.16E-15,10.68308519,-6616.133774,
-40.47661775,-7.11E-15,10.71791728,-6614.793686,
-40.40290034,-7.09E-15,10.55775833,-6546.12409,
-40.40392767,-7.10E-15,10.81506517,-6706.794795,
-40.58083448,-7.09E-15,10.57818943,-6482.15091,
-39.99691169,-7.11E-15,11.35903063,-7264.432225,
-40.40501207,-7.12E-15,11.16294725,-6944.915187,
-40.65973993,-7.13E-15,11.03992232,-6714.233418,
-40.81311098,-7.13E-15,10.96584929,-6575.341939,
-40.83167423,-7.11E-15,10.71885863,-6427.863149,
-41.05954497,-7.10E-15,10.84683002,-6352.348117,
-41.15452518,-7.10E-15,10.71972589,-6295.167149,
-40.81071652,-7.09E-15,10.46696376,-6312.202122,
-41.2212099,-7.08E-15,10.76875133,-6270.495793,
-39.99765591,-7.11E-15,11.35968649,-7343.223592,
-39.99691155,-7.11E-15,11.35993865,-7348.562697,
-38.99766752,-7.11E-15,10.8770098,0.025338443,
-38.99746815,-7.11E-15,10.87708947,0.025336847,
-38.99766773,-7.11E-15,10.87729789,0.02532973,
-38.99766901,-7.11E-15,10.87758691,0.025320957,
-38.99709931,-7.11E-15,10.87723798,0.02533384,
-38.71387863,-7.09E-15,10.99080773,0.023018993,
-38.99807429,-7.11E-15,11.28867794,0.012831741,
-38.56137964,-7.10E-15,10.61061973,0.03518785,
-38.14710259,-7.10E-15,10.39675256,0.043384803,
-38.56195703,-7.09E-15,10.83153348,0.028476632,
-38.56334583,-7.11E-15,11.05162365,0.021326469,
-38.12609988,-7.10E-15,10.40525836,0.042419314,
-38.70251354,-7.12E-15,11.25732679,0.014623913,
-38.40326634,-7.15E-15,10.81464802,0.029061139,
-38.9999904,-7.11E-15,11.69801099,1.94E-04,
-38.99785356,-7.11E-15,11.69999981,3.74E-05,
-38.99999302,-7.11E-15,11.69999981,-3.69E-12,
-38.56884394,-7.12E-15,11.39339224,0.010109761,
-38.13764346,-7.09E-15,11.0852189,0.02021855,
-38.35818976,-7.11E-15,11.24284046,0.015047407,
-37.71852596,-7.10E-15,10.7856811,0.030047665,
-37.70644298,-7.11E-15,10.77704556,0.030830799,
-39.99691523,-7.11E-15,11.36080384,-7376.893021,
-40.00116718,-7.11E-15,11.36307949,-7376.05042,
-40.45886221,-7.12E-15,11.68239433,-7239.131425,
-40.40382513,-7.12E-15,11.74679618,-7319.030387,
-40.57398934,-7.11E-15,11.76271376,-7207.385394,
-40.92045715,-7.09E-15,12.00442999,-7111.894343,
-40.80954416,-7.08E-15,12.13382226,-7252.998223,
-41.15169238,-7.08E-15,12.16575322,-7048.305211,
-40.49997466,-7.11E-15,11.83866485,-7302.993048,
-41.00260578,-7.09E-15,12.31838242,-7221.161195,
-41.2148916,-7.09E-15,12.52088836,-7259.484853,
-41.38205208,-7.11E-15,12.32646564,-6726.772751,
-40.39066454,-7.07E-15,12.64223625,-9728.360185,
-40.49987666,-7.08E-15,12.62605314,-9385.123013,
-40.44010308,-7.15E-15,12.58156272,-8914.46207,
-40.67152301,-7.10E-15,12.60080731,-8853.872715,
-41.00167962,-7.06E-15,12.55210648,-7829.838003,
-40.66786659,-7.11E-15,12.30436645,-7847.063066,
-40.50009438,-7.06E-15,12.50885687,-8633.991588,
-40.01850594,-7.10E-15,12.250009,-9168.802913,
-40.49930624,-7.11E-15,12.17918401,-7961.55702,
-40.21846893,-7.13E-15,11.97074509,-8153.573869,
-39.99883536,-7.12E-15,12.2394531,-9190.558578,
-39.9988373,-7.14E-15,12.25289791,-9218.072744,
-39.99889982,-7.11E-15,12.26681584,-9246.638659,
-39.9969324,-7.13E-15,11.80620775,-8304.834791,
-39.99906913,-7.11E-15,12.69999981,-5799.937121,
-38.91013901,-7.11E-15,13.02777939,-675.1912096,
-39.11431657,-7.08E-15,12.84026604,-270.1494864,
-38.81467945,-7.11E-15,12.93617744,-493.3627619,
-39.18217946,-7.05E-15,13.02777939,-631.3177816,
-39.25172231,-7.09E-15,13.35555898,-1325.962024,
-39.21007817,-7.17E-15,13.10486688,-779.7882274,
-39.04540365,-7.12E-15,13.15757786,-933.3387487,
-39.30080605,-7.22E-15,13.35555898,-1324.224069,
-39.45307006,-7.09E-15,13.02777939,-629.8592407,
-39.64914741,-7.09E-15,13.02777939,-984.8196601,
-39.62902452,-7.09E-15,12.97175658,-521.3219025,
-39.51847694,-7.10E-15,12.71204897,-23.20640773,
-39.54474742,-7.09E-15,12.73712628,-71.22118639,
-39.53381936,-7.22E-15,12.70715583,-13.72701828,
-39.06355287,-7.13E-15,12.69999981,-6.53E-12,
-39.53121007,-7.19E-15,12.69999981,1.87E-12,
-39.50585447,-7.11E-15,12.69999981,1.23E-12,
-39.75041199,-7.09E-15,12.93344973,-887.7950543,
-39.5564578,-7.10E-15,12.69999981,4.07E-12,
-39.37024524,-7.10E-15,13.29036651,-1256.625096,
-38.6301208,-7.13E-15,12.69999981,-2.41E-11,
-38.61600533,-7.10E-15,12.74553194,-155.0489444,
-39.27612785,-7.10E-15,13.37897827,-1462.260302,
-39.45303422,-7.11E-15,13.51952485,-1923.366294,
-39.6307819,-7.11E-15,13.16921794,-1566.711365,
-39.683479,-7.12E-15,13.06442125,-1459.755503,
-39.7358795,-7.11E-15,13.12034794,-1644.073121,
-39.84363057,-7.19E-15,13.23748423,-2029.230153,
-39.95600196,-7.08E-15,13.01799182,-5798.49154,
-39.56674964,-7.09E-15,13.64200841,-2331.206789,
-39.61370822,-7.11E-15,13.69258777,-2498.058649,
-39.70544182,-7.12E-15,13.51179827,-2312.896872,
-39.23448021,-7.10E-15,13.95732776,-2462.028155,
-39.24894359,-7.11E-15,13.7564787,-2146.085089,
-39.54149398,-7.11E-15,13.83724586,-2654.64762,
-39.9142262,-7.11E-15,13.31422882,-5115.654174,
-39.68538156,-7.11E-15,13.76978755,-2762.334216,
-39.23270241,-7.10E-15,13.98201555,-2286.785033,
-39.86405457,-7.13E-15,13.68602089,-4110.903135,
-40.11246168,-7.08E-15,13.08128982,-8607.620624,
-40.51676031,-7.09E-15,13.123045,-6266.499238,
-40.8869027,-7.09E-15,12.68724353,-7658.734304,
-40.42175143,-7.10E-15,13.20499265,-6129.927315,
-40.9794483,-7.12E-15,12.72396441,-6935.862591,
-40.37340524,-7.08E-15,13.24669252,-6059.971353,
-47.5917306,-7.22E-15,-45.19710205,-103.2045591,
-48.72525518,-7.11E-15,-45.2078895,-103.4426425,
-48.14234885,-7.27E-15,-45.93092721,-87.44799044,
-50,-4.75E-15,-46.81334726,-68.98169868,
-48.7958653,-7.11E-15,-45.20856147,-103.4574733,
-48.85906356,-7.11E-15,-45.20916292,-103.4707473,
-49.38078295,-7.22E-15,-47.58142482,-51.98467009,
-48.7958653,-7.11E-15,-46.80188784,-68.73414575,
-48.7958653,-7.11E-15,-45.29681833,-101.5391579,
-47.5917306,-7.11E-15,-46.61391472,-72.20461182,
-48.7958653,-7.10E-15,-48.30695736,-35.93396038,
-47.71812713,-7.11E-15,-46.7916313,-68.39732661,
-50,-7.22E-15,-48.40667363,-34.25300992,
-48.85906356,-7.10E-15,-48.39581565,-34.03031778,
-46.57719069,-7.11E-15,-45.18744695,-102.750684,
-50,-7.16E-15,-45.2200209,-103.7103874,
-50,-7.11E-15,-50,0.224460703,
-47.4152169,-7.11E-15,-46.79042842,-68.14343521,
-48.70760845,-7.11E-15,-48.39521421,-34.02229179,
-47.55087764,-7.11E-15,-46.95888079,-64.56178119,
-48.77543882,-7.11E-15,-48.4794404,-32.23146478,
-46.32631646,-7.11E-15,-45.43832119,-97.3352567,
-46.81334726,-7.57E-15,-50,-4.88E-14,
-47.78745658,-7.27E-15,-49.17475119,-17.49124779,
-48.40667363,-7.16E-15,-50,-2.43E-14,
-45.69746942,-7.11E-15,-48.39521421,-34.0136279,
-45.63203466,-7.11E-15,-48.30111003,-36.16188348,
-46.54902248,-7.05E-15,-47.52425357,-52.47374338,
-47.20253893,-7.27E-15,-48.39521421,-34.0136279,
-45.58878608,-7.11E-15,-48.4794404,-32.36277704,
-45.60921257,-7.11E-15,-48.39521421,-34.15711102,
-45.99840424,-7.22E-15,-46.79042842,-68.34507378,
-45.2200209,-7.16E-15,-50,0.020567823,
-46.38759591,-7.13E-15,-45.18564263,-103.0692714,
-50,-2.06E-15,-43.62669453,-139.9299389,
-48.7958653,-7.11E-15,-45.12030462,-105.4583699,
-48.7958653,-7.22E-15,-43.61523511,-139.6716635,
-47.5917306,-7.09E-15,-43.78028939,-135.3159695,
-48.7958653,-7.11E-15,-42.11016559,-174.398086,
-47.71812713,-7.09E-15,-43.60497857,-139.4183707,
-48.85906356,-7.11E-15,-42.02251018,-176.4492866,
-50,-7.16E-15,-42.03336816,-176.1494904,
-50,8.88E-16,-40.44004179,-214.8279328,
-38.62363931,-7.11E-15,0,-42.39145978,
-38.62897761,-7.19E-15,0,8.95E-12,
-38.62891889,-7.09E-15,-0.003844819,-67.43240444,
-37.17415032,-7.11E-15,1.965739098,0.031478691,
-37.19094631,-7.10E-15,1.980801727,0.031873756,
-37.40148237,-7.11E-15,1.774239373,0.024198335,
-37.17091765,-7.11E-15,2.000452361,0.032613673,
-37.21266782,-7.11E-15,2.000281569,0.032420597,
-37.13275639,-7.11E-15,2.000608473,0.032032304,
-37.50705169,-7.11E-15,1.999077295,0.030269522,
-37.53875862,-7.11E-15,1.658600747,0.020429516,
-37.54397897,-7.09E-15,1.640040932,0.020723219,
-37.52148841,-7.09E-15,1.618514508,0.019643102,
-37.50311731,-7.11E-15,1.640040932,0.019885424,
-37.20962531,-7.09E-15,1.320020466,0.010163375,
-37.03291215,-7.11E-15,1.150882708,0.004791811,
-36.88856641,-7.11E-15,1.320020466,0.010096838,
-37.50370584,-7.11E-15,1.320020466,0.010163375,
-37.63399161,-7.11E-15,1.320020466,0.01036161,
-37.46426198,-7.10E-15,1.157566873,0.00500409,
-37.28201273,-7.08E-15,1.062662627,0.001990072,
-37.56406676,-7.10E-15,1.568623139,0.018410857,
-37.16167864,-7.08E-15,1,2.59E-12,
-37.65216344,-7.11E-15,1.255414443,0.008269798,
-37.29963794,-7.08E-15,1,7.68E-12,
-37.42600462,-7.10E-15,1,1.02E-11,
-36.87527165,-7.09E-15,1,-1.36E-11,
-37.16860792,-7.09E-15,1.465848932,0.014557348,
-36.79845721,-7.11E-15,1.273097116,0.008661576,
-36.61293125,-7.08E-15,1,-7.01E-12,
-36.6619844,-7.11E-15,1.202030431,0.006148014,
-37.72400424,-7.09E-15,1,-2.08E-12,
-37.57996696,-7.13E-15,1.640040932,0.020945221,
-37.84370711,-7.13E-15,1.827109149,0.026722853,
-38.02578341,-7.11E-15,1.439249746,0.014526958,
-38.29050804,-7.10E-15,1.320020466,0.01071581,
-38.42201839,-7.11E-15,1.413299421,0.013839707,
-38.51280819,-7.08E-15,1.219898745,0.007515433,
-37.93406928,-7.12E-15,1.891202117,0.028762151,
-38.13182567,-7.13E-15,2.03146872,0.033225126,
-38.26834925,-7.08E-15,1.740645822,0.024105094,
-38.13298318,-7.11E-15,1.572448999,0.018778264,
-37.78132447,-7.10E-15,1.959996823,0.029125298,
-37.55544587,-7.11E-15,1.679335197,0.020778967,
-38.02389031,-7.09E-15,2.2613929,0.038088231,
-37.84317821,-7.11E-15,2.036852136,0.031410825,
-37.32256029,-7.11E-15,2.15014338,0.035947078,
-37.44297776,-7.12E-15,2.245012961,0.037965913,
-37.62183772,-7.11E-15,2.112386048,0.03282493,
-37.8962944,-7.08E-15,2.383310503,0.039885453,
-37.47041279,-7.10E-15,2.266627345,0.038425869,
-37.75319913,-7.10E-15,2.48941745,0.043166867,
-37.75490112,-7.16E-15,2.243736937,0.036248047,
-38.00275055,-7.11E-15,2.488396579,0.042624086,
-38.17075108,-7.09E-15,2.654234958,0.047478141,
-37.85131269,-7.11E-15,2.566715143,0.044809727,
-37.68661101,-7.08E-15,2.050495317,0.030010044,
-37.94811568,-7.13E-15,2.33379539,0.037860823,
-36.45359809,-7.09E-15,1,-4.57E-05,
-38.06589424,-7.10E-15,1,4.80E-12,
-37.96471834,-7.11E-15,1.114642901,0.003782918,
-38.14933184,-7.11E-15,1,6.68E-12,
-38.21925984,-7.11E-15,1,7.66E-12,
-38.26242739,-7.09E-15,1.193892579,0.006397952,
-38.57465944,-7.05E-15,1,1.10E-11,
-37.78346629,-7.11E-15,1.320020466,0.010559845,
-37.57559579,-7.11E-15,1.620407246,0.020471828,
-38.05931921,-7.13E-15,1.320020466,0.010559845,
-38.13918822,-7.11E-15,1.036063442,0.00119,
-36.73526162,-7.11E-15,1.326331753,0.010265664,
-36.80027008,-7.11E-15,1.436606647,0.013801216,
-36.93400901,-7.13E-15,1.663470113,0.021074742,
-37.17318553,-7.11E-15,1.878720588,0.028516547,
-37.08475887,-7.11E-15,1.919189502,0.029273426,
-50,1.08E-15,-37.25338906,-299.9447926,
-48.38839379,-7.09E-15,-36.61032073,-313.727609,
-48.54912615,-7.12E-15,-36.35663821,-320.9452715,
-48.38839379,-7.11E-15,-38.0271334,-275.9290637,
-50,-7.05E-15,-38.84671542,-257.437113,
-48.54912615,-7.13E-15,-39.54329094,-235.8428976,
-47.0982523,-7.13E-15,-38.64654009,-256.5917918,
-48.38839379,-7.11E-15,-39.44394606,-238.1415253,
-46.77678758,-7.11E-15,-38.44785034,-261.1890472,
-48.18761172,-7.11E-15,-36.53020402,-315.5398982,
-46.77678758,-7.16E-15,-37.20755137,-294.4452184,
-48.38839379,-7.09E-15,-36.43380703,-318.541997,
-45.64737845,-7.11E-15,-37.74978924,-277.2221577,
-50,-7.05E-15,-35.66006269,-342.8461603,
-46.21161591,-7.19E-15,-41.73338797,-180.1880936,
-46.26835414,-7.19E-15,-41.01702178,-197.6892305,
-47.07802818,-7.11E-15,-41.43759669,-188.3171159,
-48.10580796,-7.13E-15,-41.08671488,-197.960152,
-48.13417707,-7.13E-15,-40.72853178,-206.4272414,
-48.53901409,-7.11E-15,-40.93881924,-202.0246631,
-46.32410014,-7.08E-15,-40.31318322,-215.026433,
-46.36402886,-7.08E-15,-39.80905075,-227.4444039,
-46.93382539,-7.08E-15,-40.10502433,-220.6791476,
-46.98751932,-7.16E-15,-40.60120785,-208.5393168,
-45.47283948,-7.16E-15,-40.60380178,-206.5509987,
-45.56468263,-7.16E-15,-41.45252072,-186.3081619,
-45.32863669,-6.99E-15,-39.27122942,-238.334247,
-45.39787533,-7.11E-15,-39.91106104,-223.0735917,
-48.21829218,-7.11E-15,-39.66651013,-232.5854909,
-46.43658437,-7.08E-15,-38.89297846,-249.9970072,
-48.41035601,-7.11E-15,-39.74989499,-230.7085712,
-46.82071203,-7.11E-15,-39.05974818,-246.2431678,
-45.61704227,-7.13E-15,-41.93637413,-174.3090656,
-45.23106804,-7.13E-15,-38.36960137,-260.4741335,
-46.35277581,-7.11E-15,-44.98042903,-106.8527216,
-47.421629,-7.11E-15,-43.64982605,-137.9410861,
-47.5685172,-7.11E-15,-43.46696662,-142.3564514,
-48.7108145,-7.11E-15,-42.04493392,-176.693176,
-48.7842586,-7.11E-15,-41.95350421,-178.9008586,
-45.71684879,-7.19E-15,-42.34931784,-164.638338,
-46.45542161,-7.22E-15,-42.25401359,-168.6465505,
-45.87710224,-7.16E-15,-43.01235719,-149.9567571,
-46.0348123,-7.16E-15,-43.66487344,-135.5081878,
-46.50652046,-7.13E-15,-43.60400497,-137.4268686,
-46.13716221,-7.11E-15,-44.08834025,-126.1314257,
-47.2505537,-7.13E-15,-42.15141102,-172.280457,
-47.65398069,-7.11E-15,-42.09935345,-174.1241959,
-47.33808815,-7.13E-15,-42.51357974,-164.0215259,
-46.81662246,-7.11E-15,-42.69160701,-159.0707987,
-44.71338223,-7.08E-15,-41.71400101,-177.5860102,
-45.26058208,-7.22E-15,-41.40741543,-186.4679002,
-45.34900135,-7.33E-15,-41.87041449,-175.5736078,
-44.67073803,-7.19E-15,-41.31992766,-186.8964266,
-43.80972219,-7.08E-15,-41.49162788,-180.4470437,
-44.42306401,-7.19E-15,-41.28319176,-187.0763638,
-44.49507689,-7.22E-15,-41.66028032,-178.277176,
-43.77679344,-7.16E-15,-41.1873346,-187.7159567,
-44.56917944,-7.22E-15,-40.38142865,-208.7030939,
-44.96248969,-7.16E-15,-39.84648309,-222.3801512,
-45.08908098,-7.11E-15,-40.50936629,-207.1292482,
-44.50393074,-7.24E-15,-39.77846798,-223.3231747,
-44.23515652,-7.22E-15,-40.29923212,-210.1615582,
-44.82916061,-7.16E-15,-39.14831809,-239.24937,
-43.64115243,-7.27E-15,-41.45014615,-181.0660175,
-43.73594598,-7.16E-15,-42.58358872,-155.7312815,
-42.84963083,-7.22E-15,-42.65261953,-152.2773028,
-42.9889743,-7.24E-15,-42.46597289,-156.7233816,
-43.62640083,-7.16E-15,-42.83405959,-149.9269449,
-44.64495989,-7.11E-15,-42.72671922,-154.5239629,
-43.76623803,-7.24E-15,-42.86672314,-149.5038242,
-43.95219528,-7.22E-15,-42.61763867,-155.4440672,
-44.50795513,-7.22E-15,-43.03997545,-147.1284984,
-43.39411602,-7.13E-15,-43.36517007,-137.6665458,
-43.13846314,-7.16E-15,-43.94971077,-124.5274731,
-42.98455817,-7.11E-15,-43.91376123,-124.6384258,
-43.04395312,-7.11E-15,-43.22097185,-140.1080862,
-42.74484653,-7.33E-15,-42.62814372,-151.7370294,
-42.25690883,-7.16E-15,-43.74379491,-126.8666571,
-42.5707884,-7.09E-15,-43.02612109,-142.8652196,
-42.77989345,-7.13E-15,-44.18790385,-118.6099192,
-42.10888373,-7.08E-15,-44.08224875,-119.3217603,
-43.77950564,-7.11E-15,-43.52387476,-135.1067374,
-42.82693206,-7.13E-15,-42.44045823,-156.3066816,
-44.91541627,-7.19E-15,-42.76930444,-153.8997253,
-41.76897114,-7.11E-15,-44.8594461,-102.540487,
-45.58531855,-7.11E-15,-48.34782613,-35.26642072,
-45.58092962,-7.10E-15,-48.18123897,-38.7715997,
-45.53860245,-7.11E-15,-48.39454223,-34.21725189,
-44.78865537,-7.16E-15,-49.14448931,-17.32701564,
-44.73299009,-7.11E-15,-47.03164755,-61.83118066,
-44.79426954,-7.11E-15,-46.778969,-67.24163218,
-45.51925068,-7.16E-15,-45.84014157,-88.26120326,
-44.7225875,-7.11E-15,-46.63680476,-70.31705204,
-44.86273581,-7.11E-15,-46.49665645,-73.47377188,
-44.58243919,-7.11E-15,-46.77695307,-67.16033219,
-44.40507787,-7.22E-15,-48.38375479,-32.76192394,
-46.17576555,-7.11E-15,-45.1836267,-103.0063151,
-43.92592431,-7.22E-15,-47.43346794,-52.17362268,
-45.62719782,-7.13E-15,-44.13279159,-125.0859706,
-44.76620968,-7.33E-15,-44.42567069,-117.3751464,
-44.69889807,-7.16E-15,-44.06450232,-125.0959244,
-45.07863009,-7.19E-15,-43.08195648,-147.0883817,
-44.54933514,-7.27E-15,-43.26200476,-142.2510964,
-43.68627856,-7.13E-15,-43.99001017,-124.9572362,
-43.31892288,-7.11E-15,-44.9179888,-104.1831089,
-43.51395125,-7.11E-15,-44.85164674,-105.960795,
-45.80798936,-7.05E-15,-44.47911545,-117.8346332,
-44.88984101,-7.11E-15,-45.08902919,-103.2098169,
-45.36170281,-7.22E-15,-43.62420994,-135.7346655,
-43.32940607,-7.11E-15,-44.97423764,-103.0441932,
-43.48711276,-7.09E-15,-44.98583915,-103.0609321,
-43.18483145,-7.09E-15,-44.96360218,-103.0288482,
-43.32608187,-7.09E-15,-45.14687004,-99.48193182,
-43.29651464,-7.16E-15,-46.68235555,-67.08172776,
-42.46197928,-6.99E-15,-45.68645435,-86.67488605,
